Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
201,19.71,-0.27,2.0253,0.20868,0.001112,9.5e-06,0.15791,0.088
202,20.28,-0.11,2.0262,0.20866,0.001121,1e-05,0.15685,0.133
203,20.61,-0.28,2.029,0.20865,0.0011274,1.02e-05,0.17487,0.123
204,20.39,-0.22,2.0284,0.20866,0.0011318,9.9e-06,0.17122,0.104
205,20.79,-0.22,2.0301,0.20865,0.0011344,1e-05,0.15788,0.148
206,20.97,-0.24,2.0291,0.20864,0.0011355,9.7e-06,0.16301,0.119
207,20.9,-0.2,2.0288,0.20864,0.0011363,9.6e-06,0.17805,0.104
208,20.56,-0.27,2.0271,0.20865,0.0011381,1e-05,0.18614,0.099
209,20.41,-0.07,2.0264,0.20866,0.0011382,1.02e-05,0.18336,0.086
210,20.14,-0.28,2.0255,0.20866,0.0011364,1.01e-05,0.17765,0.092
211,20.2,-0.19,2.027,0.20866,0.0011336,1e-05,0.16448,0.082
212,19.69,-0.16,2.0247,0.20868,0.0011288,9.8e-06,0.16185,0.081
213,19.47,-0.24,2.0211,0.20868,0.0011214,9.5e-06,0.16214,0.073
214,19,-0.28,2.0203,0.2087,0.0011122,9.1e-06,0.16511,0.068
215,18.37,-0.16,2.0172,0.20872,0.0011027,8.9e-06,0.1582,0.093
216,18,-0.28,2.0145,0.20873,0.0010952,8.6e-06,0.16559,0.081
217,17.67,-0.33,2.0149,0.20874,0.0010918,8.2e-06,0.17293,0.079
218,18.16,-0.18,2.0148,0.20873,0.0010901,7.5e-06,0.18179,0.069
219,18.5,-0.29,2.0123,0.20872,0.0010889,7.1e-06,0.18618,0.068
220,18.61,-0.18,2.012,0.20871,0.0010856,7e-06,0.18461,0.051
221,18.34,-0.13,2.0107,0.20872,0.0010791,6.9e-06,0.18489,0.062
222,18.31,-0.18,2.0117,0.20872,0.0010713,6.9e-06,0.17919,0.072
223,18,-0.21,2.0137,0.20874,0.0010636,6.9e-06,0.18214,0.059
224,17.51,-0.18,2.0134,0.20875,0.0010579,6.8e-06,0.18045,0.057
225,17.32,-0.17,2.0146,0.20876,0.0010532,6.5e-06,0.17936,0.069
226,17.53,-0.23,2.0149,0.20875,0.0010486,6.2e-06,0.17931,0.056
227,17.39,-0.29,2.0138,0.20876,0.0010453,5.8e-06,0.18522,0.072
228,17.29,-0.13,2.0112,0.20876,0.0010439,5.8e-06,0.18937,0.064
229,17.56,-0.22,2.0116,0.20875,0.0010435,5.5e-06,0.19012,0.063
230,17.59,-0.18,2.009,0.20875,0.0010439,5.5e-06,0.19232,0.071
231,18.02,-0.17,2.0101,0.20874,0.0010455,5.6e-06,0.1906,0.059
232,18.08,-0.2,2.0084,0.20874,0.0010473,5.5e-06,0.19365,0.07
233,18.15,-0.23,2.0084,0.20873,0.0010497,5.4e-06,0.19281,0.068
234,18.43,-0.21,2.0105,0.20873,0.0010527,5.3e-06,0.19505,0.06
235,18.38,-0.22,2.0115,0.20873,0.0010548,5.4e-06,0.20149,0.06
236,18.65,-0.25,2.0157,0.20872,0.0010556,6e-06,0.19484,0.071
237,18.74,-0.16,2.0194,0.20872,0.0010547,6e-06,0.19678,0.066
238,18.41,-0.27,2.0247,0.20873,0.0010548,5.9e-06,0.20845,0.076
239,18.53,-0.16,2.0271,0.20873,0.0010552,5.9e-06,0.21569,0.083
240,18.52,-0.24,2.0299,0.20873,0.0010576,6e-06,0.218,0.078
241,18.74,-0.24,2.0311,0.20872,0.0010611,5.6e-06,0.22235,0.089
242,19.21,-0.21,2.0318,0.20871,0.0010667,5.3e-06,0.22412,0.071
243,19.89,-0.26,2.0305,0.20869,0.001072,5.3e-06,0.22528,0.09
244,19.84,-0.18,2.0266,0.20869,0.0010769,5.3e-06,0.22684,0.09
245,19.7,-0.28,2.024,0.20869,0.0010806,5.3e-06,0.23447,0.081
246,20.02,-0.28,2.0208,0.20868,0.0010843,5.7e-06,0.23953,0.11
247,19.65,-0.25,2.0192,0.20869,0.0010871,5.8e-06,0.24265,0.079
248,19.99,-0.42,2.0164,0.20868,0.0010888,6.1e-06,0.24352,0.093
249,19.97,-0.32,2.0165,0.20868,0.0010889,6.6e-06,0.24091,0.083
250,20.25,-0.29,2.0168,0.20867,0.00109,6.7e-06,0.23766,0.1
251,19.59,-0.24,2.0103,0.20868,0.0010918,6.7e-06,0.23919,0.073
252,19.86,-0.24,2.0078,0.20868,0.0010937,6.9e-06,0.2349,0.064
253,20.04,-0.26,2.0069,0.20867,0.0010935,7.2e-06,0.23982,0.062
254,19.94,-0.15,2.008,0.20867,0.0010904,7.2e-06,0.24128,0.08
255,19.8,-0.28,2.0122,0.20868,0.0010845,6.9e-06,0.23526,0.059
256,18.97,-0.2,2.0141,0.20871,0.0010776,6.8e-06,0.24049,0.08
257,18.61,-0.27,2.0143,0.20872,0.0010719,6.8e-06,0.23716,0.095
258,18.44,-0.23,2.0138,0.20872,0.0010687,6.7e-06,0.24206,0.09
259,18.63,-0.27,2.0132,0.20872,0.0010703,6.9e-06,0.24749,0.091
260,19.47,-0.14,2.013,0.20869,0.0010742,7.1e-06,0.24679,0.08
261,19.38,-0.27,2.0152,0.20869,0.001078,7.2e-06,0.25503,0.067
262,19.87,-0.18,2.0151,0.20868,0.0010802,7.3e-06,0.25756,0.101
263,20.18,-0.17,2.0158,0.20867,0.001082,7.3e-06,0.26538,0.082
264,20.35,-0.19,2.0154,0.20867,0.0010836,7.3e-06,0.26449,0.08
265,20.21,-0.24,2.0131,0.20867,0.0010849,7e-06,0.26191,0.085
266,19.87,-0.17,2.0116,0.20868,0.0010854,6.8e-06,0.26011,0.081
267,20.18,-0.2,2.0058,0.20867,0.0010853,6.7e-06,0.25808,0.067
268,20.1,-0.29,2.0062,0.20867,0.0010853,7e-06,0.2535,0.096
269,20.28,-0.24,2.0076,0.20867,0.0010853,6.8e-06,0.25776,0.088
270,19.85,-0.26,2.0066,0.20868,0.0010866,6.8e-06,0.25916,0.079
271,19.93,-0.25,2.007,0.20868,0.0010879,6.6e-06,0.25419,0.081
272,20.34,-0.29,2.0104,0.20866,0.0010883,6.4e-06,0.25345,0.082
273,20.23,-0.25,2.0115,0.20867,0.0010875,6.6e-06,0.25567,0.098
274,19.75,-0.24,2.0115,0.20868,0.0010867,6.5e-06,0.26052,0.1
275,19.9,-0.15,2.012,0.20868,0.0010872,6.3e-06,0.26925,0.086
276,20.16,-0.21,2.0114,0.20867,0.0010867,6.1e-06,0.27564,0.088
277,20.39,-0.33,2.0146,0.20867,0.0010842,5.8e-06,0.26982,0.08
278,20.32,-0.29,2.0151,0.20867,0.00108,5.6e-06,0.27231,0.092
279,20.05,-0.21,2.0127,0.20868,0.0010763,5.7e-06,0.27252,0.093
280,19.69,-0.21,2.0093,0.20869,0.0010741,6.1e-06,0.27994,0.105
281,19.76,-0.17,2.0096,0.20868,0.0010748,6.3e-06,0.27486,0.114
282,20.16,-0.27,2.0068,0.20867,0.0010779,6.8e-06,0.2708,0.086
283,20.31,-0.27,2.0073,0.20867,0.0010814,6.8e-06,0.26981,0.102
284,20.79,-0.18,2.0065,0.20865,0.0010844,6.5e-06,0.26752,0.089
285,20.62,-0.24,2.0081,0.20866,0.0010862,6.6e-06,0.27145,0.092
286,20.9,-0.16,2.0081,0.20865,0.0010873,6.5e-06,0.26616,0.079
287,21.05,-0.32,2.0062,0.20864,0.0010873,6.7e-06,0.26874,0.097
288,20.69,-0.27,2.0044,0.20865,0.0010873,6.8e-06,0.27356,0.091
289,20.94,-0.2,2.0033,0.20865,0.0010876,6.7e-06,0.27012,0.097
290,21.15,-0.24,2.0059,0.20864,0.0010879,6.5e-06,0.2713,0.064
291,20.73,-0.24,2.0065,0.20865,0.0010865,6.4e-06,0.27086,0.089
292,21.03,-0.2,2.0086,0.20865,0.0010828,6.2e-06,0.27143,0.08
293,20.53,-0.28,2.0076,0.20866,0.0010789,5.9e-06,0.2722,0.08
294,20.35,-0.15,2.0096,0.20867,0.0010765,5.8e-06,0.27451,0.093
295,19.94,-0.35,2.0059,0.20868,0.0010777,5.8e-06,0.27561,0.091
296,20.81,-0.27,2.0069,0.20865,0.0010814,5.8e-06,0.2778,0.083
297,21.15,-0.34,2.0116,0.20864,0.0010851,6e-06,0.27352,0.074
298,21.55,-0.25,2.0114,0.20863,0.0010867,6.2e-06,0.2718,0.079
299,21.17,-0.2,2.0117,0.20864,0.0010861,6.3e-06,0.27028,0.085
300,20.82,-0.16,2.0082,0.20865,0.0010847,6.3e-06,0.27482,0.076
301,20.83,-0.21,2.0041,0.20865,0.0010849,6.5e-06,0.28067,0.086
302,21.3,-0.2,2.003,0.20864,0.0010852,6.8e-06,0.2741,0.069
303,21.24,-0.21,2.0031,0.20864,0.0010846,6.7e-06,0.27558,0.092
304,21.17,-0.21,2.0045,0.20864,0.001082,6e-06,0.27418,0.08
305,20.72,-0.24,2.0034,0.20865,0.0010785,5.9e-06,0.27468,0.072
306,20.63,-0.22,1.9998,0.20866,0.001075,5.9e-06,0.27043,0.075
307,20.32,-0.05,1.9955,0.20866,0.0010724,5.9e-06,0.26566,0.069
308,20.48,-0.17,1.9969,0.20866,0.0010699,5.6e-06,0.27287,0.062
309,20.45,-0.21,1.9989,0.20866,0.0010669,5.8e-06,0.26906,0.064
310,20.51,-0.31,2.0011,0.20866,0.001064,5.9e-06,0.26801,0.074
311,20.47,-0.09,2.0027,0.20867,0.0010607,5.9e-06,0.26555,0.082
312,20.15,-0.29,2.0038,0.20867,0.0010592,5.9e-06,0.27161,0.076
313,20.37,-0.23,2.0077,0.20867,0.0010586,5.7e-06,0.26992,0.065
314,20.67,-0.24,2.0069,0.20866,0.0010569,5.6e-06,0.26459,0.056
315,20.53,-0.18,2.0105,0.20867,0.001054,5.5e-06,0.26304,0.079
316,20.16,-0.11,2.011,0.20868,0.0010511,5.3e-06,0.26565,0.076
317,20.32,-0.29,2.0154,0.20868,0.0010492,5.2e-06,0.265,0.061
318,20.2,-0.23,2.0138,0.20868,0.0010485,5.3e-06,0.26514,0.052
319,20.34,-0.13,2.0131,0.20867,0.0010464,5.3e-06,0.26325,0.091
320,20.06,-0.3,2.0125,0.20868,0.0010445,5.4e-06,0.26724,0.064
321,20.24,-0.29,2.014,0.20868,0.0010442,5.2e-06,0.2631,0.073
322,20.62,-0.3,2.0152,0.20867,0.001045,5.3e-06,0.26616,0.076
323,20.65,-0.28,2.0113,0.20867,0.0010454,5.4e-06,0.26683,0.06
324,20.87,-0.19,2.0123,0.20866,0.0010451,5.3e-06,0.27005,0.066
325,20.89,-0.18,2.0151,0.20866,0.0010421,5.4e-06,0.27378,0.064
326,20.81,-0.27,2.0174,0.20866,0.0010381,5.4e-06,0.27202,0.057
327,20.48,-0.17,2.0152,0.20867,0.0010356,5.5e-06,0.2709,0.083
328,20.27,-0.28,2.0187,0.20868,0.0010342,5.9e-06,0.27461,0.069
329,20.41,-0.29,2.0222,0.20868,0.0010347,5.8e-06,0.27785,0.057
330,20.58,-0.31,2.0233,0.20867,0.0010348,5.7e-06,0.28068,0.08
331,20.75,-0.13,2.0267,0.20867,0.001035,5.6e-06,0.28372,0.087
332,20.71,-0.21,2.0257,0.20867,0.0010355,5.3e-06,0.27935,0.07
333,20.87,-0.27,2.0246,0.20867,0.0010372,5.2e-06,0.27746,0.068
334,20.8,-0.21,2.0209,0.20867,0.0010384,5.4e-06,0.27511,0.066
335,21.02,-0.16,2.0178,0.20866,0.0010377,5.6e-06,0.27707,0.077
336,21.11,-0.22,2.014,0.20866,0.0010376,5.8e-06,0.27576,0.074
337,21.07,-0.28,2.0121,0.20866,0.0010377,5.8e-06,0.28001,0.074
338,20.97,-0.24,2.0098,0.20866,0.001039,6.1e-06,0.28267,0.089
339,20.88,-0.19,2.0076,0.20866,0.0010418,6e-06,0.29397,0.085
340,21.27,-0.15,2.0089,0.20865,0.0010458,6e-06,0.29976,0.062
341,21.65,-0.29,2.0092,0.20864,0.00105,5.9e-06,0.3071,0.081
342,21.83,-0.19,2.008,0.20863,0.0010534,5.8e-06,0.3102,0.084
343,22.09,-0.13,2.0088,0.20862,0.0010572,5.9e-06,0.30973,0.086
344,22.48,-0.19,2.0109,0.20861,0.0010628,5.8e-06,0.318,0.093
345,22.83,-0.21,2.008,0.2086,0.0010702,5.9e-06,0.32433,0.11
346,23.14,-0.24,2.0125,0.20859,0.0010789,6.2e-06,0.32889,0.091
347,24.05,-0.25,2.0166,0.20856,0.0010873,6.2e-06,0.33267,0.081
348,24.57,-0.19,2.0236,0.20855,0.0010962,6.1e-06,0.33479,0.111
349,24.9,-0.29,2.0226,0.20854,0.0011038,6.2e-06,0.34678,0.089
350,24.98,-0.25,2.0218,0.20854,0.0011119,6.6e-06,0.34213,0.099
351,25.25,-0.32,2.0197,0.20853,0.00112,7e-06,0.34928,0.124
352,25.92,-0.17,2.0219,0.20851,0.0011286,6.8e-06,0.35789,0.107
353,25.83,-0.24,2.0242,0.20851,0.0011358,6.6e-06,0.35806,0.083
354,26.56,-0.24,2.0254,0.20849,0.0011409,6.5e-06,0.35929,0.107
355,26.63,-0.25,2.0305,0.20849,0.0011461,6.6e-06,0.3621,0.134
356,26.76,-0.21,2.0295,0.20848,0.0011539,6.5e-06,0.36152,0.122
357,27.43,-0.12,2.0284,0.20846,0.001165,6.7e-06,0.35934,0.099
358,28.14,-0.26,2.0225,0.20843,0.0011772,6.7e-06,0.36503,0.115
359,28.5,-0.24,2.0221,0.20842,0.0011852,6.7e-06,0.36353,0.102
360,28.52,-0.25,2.0199,0.20842,0.0011911,7e-06,0.36322,0.125
361,28.49,-0.21,2.0172,0.20842,0.0011955,6.9e-06,0.3664,0.127
362,28.57,-0.18,2.0126,0.20841,0.0012,6.7e-06,0.3769,0.125
363,28.44,-0.27,2.0108,0.20842,0.0012051,6.7e-06,0.38999,0.129
364,28.59,-0.25,2.0093,0.20841,0.0012115,6.7e-06,0.39341,0.143
365,29.01,-0.19,2.0062,0.2084,0.0012186,6.7e-06,0.39091,0.129
366,28.98,-0.35,2.0071,0.2084,0.0012254,6.7e-06,0.39653,0.121
367,29.51,-0.27,2.0064,0.20838,0.0012319,7e-06,0.40855,0.171
368,29.89,-0.21,2.008,0.20837,0.0012384,7.5e-06,0.40914,0.123
369,30.13,-0.24,2.0088,0.20836,0.0012443,7.6e-06,0.41533,0.142
370,30.54,-0.13,2.0122,0.20835,0.0012504,7.7e-06,0.43063,0.176
371,30.63,-0.26,2.0124,0.20835,0.0012576,8e-06,0.43379,0.16
372,30.75,-0.18,2.0127,0.20834,0.0012669,8.1e-06,0.43494,0.166
373,31.08,-0.2,2.0085,0.20833,0.0012752,8.4e-06,0.43919,0.13
374,32,-0.34,2.0094,0.2083,0.0012813,8.6e-06,0.43271,0.164
375,32.12,-0.14,2.0098,0.2083,0.0012853,8.5e-06,0.43357,0.132
376,31.93,-0.19,2.0087,0.2083,0.0012886,8.5e-06,0.44183,0.163
377,31.62,-0.26,2.0082,0.20831,0.0012917,8.4e-06,0.42989,0.131
378,31.58,-0.31,2.0059,0.20831,0.0012945,8.4e-06,0.42408,0.154
379,31.52,-0.26,2.0045,0.20831,0.0012984,8.5e-06,0.421,0.131
380,32.1,-0.3,2.0034,0.20829,0.001301,8.3e-06,0.4183,0.13
381,31.76,-0.22,2.0044,0.2083,0.0013016,8.4e-06,0.42193,0.166
382,31.72,-0.25,2.0085,0.2083,0.0013007,8.2e-06,0.42352,0.12
383,31.52,-0.24,2.0137,0.20831,0.0012998,8.1e-06,0.42808,0.112
384,31.35,-0.28,2.0155,0.20832,0.0012967,7.7e-06,0.42325,0.145
385,31.15,-0.26,2.0134,0.20832,0.0012947,7.8e-06,0.41838,0.154
386,31.34,-0.23,2.0107,0.20832,0.0012946,8.2e-06,0.43325,0.109
387,31.35,-0.27,2.0109,0.20832,0.0012946,8.2e-06,0.42666,0.134
388,31.33,-0.32,2.0104,0.20832,0.0012936,8.6e-06,0.42693,0.127
389,31,-0.23,2.012,0.20833,0.0012918,8.6e-06,0.42207,0.124
390,31.16,-0.1,2.008,0.20832,0.0012896,8.3e-06,0.42391,0.135
391,30.82,-0.3,2.0077,0.20833,0.0012877,8.2e-06,0.42526,0.136
392,31.09,-0.18,2.0056,0.20832,0.0012864,8.3e-06,0.4227,0.139
393,30.98,-0.27,2.0052,0.20833,0.0012863,8.3e-06,0.42111,0.126
394,31.09,-0.32,2.0033,0.20832,0.0012866,8.1e-06,0.42541,0.134
395,31.3,-0.18,2.0054,0.20832,0.0012873,8e-06,0.42255,0.11
396,31.09,-0.19,2.0073,0.20832,0.0012875,7.8e-06,0.41313,0.129
397,31.12,-0.23,2.0065,0.20832,0.0012878,7.9e-06,0.41921,0.122
398,31.24,-0.07,2.0051,0.20832,0.0012898,8.1e-06,0.41067,0.126
399,31.21,-0.2,2.0048,0.20832,0.0012924,8.2e-06,0.41036,0.119
400,31.7,-0.25,2.0109,0.20831,0.0012939,7.8e-06,0.40731,0.118
401,31.88,-0.05,2.0128,0.2083,0.0012937,7.8e-06,0.41809,0.106
402,31.67,-0.19,2.0122,0.20831,0.0012917,7.6e-06,0.42362,0.135
403,31.58,-0.2,2.0135,0.20831,0.0012887,7.7e-06,0.41539,0.113
404,31.56,-0.15,2.0156,0.20832,0.0012851,8.1e-06,0.41622,0.098
405,31.24,-0.13,2.0153,0.20832,0.0012824,8.1e-06,0.42031,0.126
406,31.04,-0.31,2.015,0.20833,0.0012796,8.1e-06,0.42257,0.106
407,30.87,-0.16,2.0142,0.20833,0.0012784,8.2e-06,0.41665,0.126
408,30.83,-0.25,2.0167,0.20834,0.0012793,8.1e-06,0.42022,0.111
409,31.42,-0.25,2.0177,0.20832,0.0012813,8.1e-06,0.41898,0.13
410,31.1,-0.19,2.017,0.20833,0.0012866,8.3e-06,0.43017,0.131
411,31.62,-0.12,2.0134,0.20831,0.0012932,8.2e-06,0.43282,0.142
412,32.33,-0.34,2.0121,0.20829,0.001301,8.2e-06,0.42681,0.105
413,33.07,-0.23,2.0105,0.20827,0.0013073,8e-06,0.42796,0.155
414,33.57,-0.27,2.009,0.20825,0.0013126,7.9e-06,0.43829,0.15
415,33.77,-0.22,2.0093,0.20824,0.0013188,8e-06,0.45304,0.164
416,33.9,-0.18,2.0113,0.20824,0.0013266,8.1e-06,0.46777,0.125
417,34.15,-0.25,2.0127,0.20823,0.001333,8.5e-06,0.46354,0.171
418,34.66,-0.24,2.0132,0.20822,0.0013377,8.8e-06,0.46674,0.137
419,34.67,-0.13,2.0151,0.20822,0.0013415,8.8e-06,0.46839,0.169
420,34.85,-0.21,2.015,0.20821,0.0013461,9e-06,0.46665,0.148
421,35.19,-0.32,2.0196,0.2082,0.0013518,9.1e-06,0.47093,0.198
422,35.24,-0.16,2.0224,0.2082,0.0013587,9.2e-06,0.48063,0.16
423,35.99,-0.2,2.0213,0.20818,0.0013661,9.1e-06,0.48058,0.176
424,36.51,-0.22,2.0188,0.20816,0.0013725,9.1e-06,0.48771,0.174
425,36.7,-0.23,2.0166,0.20815,0.0013771,9.2e-06,0.49269,0.145
426,36.17,-0.21,2.016,0.20817,0.0013798,9.2e-06,0.50326,0.187
427,36.64,-0.18,2.0139,0.20815,0.0013812,9e-06,0.49713,0.154
428,36.27,-0.22,2.0115,0.20816,0.0013818,9e-06,0.49496,0.152
429,36.06,-0.27,2.0095,0.20817,0.001382,8.6e-06,0.49114,0.157
430,35.86,-0.24,2.0063,0.20817,0.001383,8.6e-06,0.50242,0.192
431,36.23,-0.29,2.0053,0.20816,0.0013862,8.8e-06,0.50328,0.169
432,36.14,-0.33,2.006,0.20816,0.0013928,8.8e-06,0.50501,0.207
433,37.01,-0.19,2.0073,0.20814,0.001401,8.7e-06,0.5001,0.17
434,37.75,-0.27,2.0083,0.20811,0.0014097,8.8e-06,0.49949,0.203
435,38.33,-0.24,2.0062,0.2081,0.001417,9.1e-06,0.50878,0.218
436,38.35,-0.2,2.0075,0.20809,0.0014233,9.6e-06,0.51633,0.169
437,38.83,-0.27,2.0086,0.20808,0.0014266,9.9e-06,0.51838,0.202
438,38.85,-0.18,2.0095,0.20808,0.001428,9.7e-06,0.51296,0.189
439,38.7,-0.25,2.0085,0.20808,0.0014286,9.7e-06,0.51749,0.212
440,38.52,-0.13,2.0113,0.20809,0.0014295,1.01e-05,0.52711,0.189
441,38.3,-0.18,2.0107,0.2081,0.0014306,1e-05,0.52808,0.221
442,38.32,-0.2,2.0099,0.20809,0.0014324,1e-05,0.5294,0.2
443,38.64,-0.24,2.0093,0.20808,0.0014355,1.02e-05,0.53094,0.24
444,38.91,-0.21,2.0083,0.20808,0.0014384,1.02e-05,0.53282,0.178
445,39.35,-0.19,2.0093,0.20806,0.0014412,1.04e-05,0.53838,0.22
446,39.27,-0.16,2.0062,0.20806,0.0014423,1.06e-05,0.54023,0.218
447,39.09,-0.15,2.0069,0.20807,0.001444,1.06e-05,0.53433,0.222
448,39.21,-0.22,2.006,0.20806,0.0014455,1.05e-05,0.53446,0.178
449,39.44,-0.2,2.0064,0.20806,0.0014459,1.02e-05,0.5362,0.223
450,39.29,-0.24,2.0064,0.20806,0.0014449,9.9e-06,0.5406,0.202
451,39.21,-0.23,2.0073,0.20807,0.0014439,1.02e-05,0.52914,0.247
452,39.04,-0.18,2.0048,0.20807,0.0014462,1.02e-05,0.52678,0.23
453,39.32,-0.27,2.0022,0.20806,0.0014516,1.03e-05,0.5296,0.222
454,39.84,-0.2,2.0059,0.20804,0.0014573,1.05e-05,0.53331,0.213
455,40.5,-0.11,2.0058,0.20803,0.001459,1.03e-05,0.53408,0.196
456,40.65,-0.23,2.006,0.20802,0.0014556,1.03e-05,0.5418,0.208
457,39.8,-0.19,2.0049,0.20805,0.0014527,1.05e-05,0.55276,0.281
458,39.2,-0.22,2.0044,0.20806,0.0014542,1.06e-05,0.54392,0.236
459,39.23,-0.19,2.0013,0.20806,0.001459,1.06e-05,0.54959,0.212
460,40.03,-0.16,2.0002,0.20803,0.0014644,1.07e-05,0.55429,0.254
461,40.51,-0.17,2.0012,0.20802,0.0014651,1.1e-05,0.55179,0.214
462,40.46,-0.22,2.0014,0.20802,0.001462,1.13e-05,0.54996,0.242
463,39.97,-0.25,2.0042,0.20804,0.0014563,1.14e-05,0.55438,0.252
464,39.37,-0.25,2.0011,0.20806,0.0014509,1.15e-05,0.55299,0.258
465,38.95,-0.1,2.0011,0.20807,0.0014487,1.15e-05,0.56005,0.24
466,39.22,-0.17,2.0054,0.20806,0.0014487,1.15e-05,0.56301,0.264
467,39.27,-0.22,2.0071,0.20806,0.0014488,1.16e-05,0.57171,0.229
468,39.97,-0.23,2.0094,0.20804,0.0014461,1.13e-05,0.5747,0.198
469,39.9,-0.29,2.0143,0.20805,0.0014418,1.14e-05,0.57656,0.274
470,39.21,-0.23,2.0147,0.20807,0.0014389,1.14e-05,0.57429,0.258
471,39.34,-0.19,2.0115,0.20806,0.0014387,1.13e-05,0.57225,0.218
472,39.75,-0.22,2.0138,0.20805,0.00144,1.11e-05,0.56868,0.273
473,40,-0.12,2.0118,0.20805,0.0014399,1.1e-05,0.57232,0.219
474,39.74,-0.26,2.0124,0.20805,0.0014409,1.09e-05,0.57267,0.292
475,39.33,-0.23,2.016,0.20807,0.0014427,1.1e-05,0.59079,0.266
476,40.01,-0.35,2.0158,0.20805,0.0014462,1.11e-05,0.59109,0.265
477,40.75,-0.25,2.0166,0.20803,0.0014515,1.1e-05,0.60481,0.281
478,41.37,-0.18,2.0161,0.20801,0.0014575,1.12e-05,0.59915,0.256
479,41.62,-0.11,2.0163,0.208,0.0014626,1.12e-05,0.60129,0.279
480,42.24,-0.22,2.0154,0.20798,0.0014676,1.12e-05,0.61279,0.284
481,42.28,-0.25,2.0163,0.20798,0.001473,1.11e-05,0.60688,0.259
482,42.36,-0.28,2.0168,0.20798,0.0014776,1.12e-05,0.6036,0.226
483,42.71,-0.23,2.0209,0.20797,0.0014803,1.14e-05,0.61704,0.297
484,42.33,-0.18,2.0192,0.20798,0.001482,1.19e-05,0.61987,0.251
485,42.39,-0.21,2.0189,0.20798,0.0014843,1.17e-05,0.60466,0.248
486,42.89,-0.19,2.0166,0.20796,0.0014869,1.15e-05,0.6165,0.298
487,42.64,-0.17,2.016,0.20797,0.0014903,1.15e-05,0.61102,0.285
488,42.82,-0.15,2.0132,0.20796,0.0014942,1.15e-05,0.63865,0.228
489,42.96,-0.21,2.0107,0.20795,0.0014973,1.16e-05,0.63087,0.292
490,42.96,-0.2,2.0066,0.20795,0.001501,1.16e-05,0.62749,0.29
491,43.35,-0.27,2.0056,0.20794,0.0015052,1.16e-05,0.61342,0.242
492,43.38,-0.25,2.0057,0.20793,0.0015112,1.14e-05,0.60923,0.294
493,43.55,-0.18,2.0033,0.20793,0.0015168,1.14e-05,0.60873,0.269
494,43.92,-0.19,2.0043,0.20792,0.0015214,1.18e-05,0.60632,0.266
495,44.33,-0.2,2.006,0.20791,0.0015234,1.21e-05,0.60771,0.27
496,44.47,-0.22,2.0064,0.2079,0.0015228,1.25e-05,0.61367,0.267
497,43.85,-0.02,2.0016,0.20792,0.0015193,1.23e-05,0.60447,0.255
498,43.41,-0.27,2.0018,0.20793,0.0015137,1.19e-05,0.60584,0.26
499,42.96,-0.22,1.9987,0.20794,0.001507,1.19e-05,0.59945,0.267
500,42.12,-0.17,2.0031,0.20797,0.0014994,1.19e-05,0.60307,0.247
501,41.73,-0.27,2.0032,0.20798,0.0014927,1.2e-05,0.61216,0.275
502,41.11,-0.31,2,0.208,0.0014906,1.21e-05,0.61246,0.295
503,41.13,-0.32,2.0002,0.208,0.0014936,1.22e-05,0.61838,0.28
504,42.58,-0.2,1.9989,0.20795,0.0015021,1.22e-05,0.62318,0.294
505,43.77,-0.28,1.9947,0.20792,0.001513,1.23e-05,0.63068,0.261
506,44.65,-0.32,1.9947,0.20789,0.0015213,1.23e-05,0.61932,0.257
507,45.33,-0.3,2.0004,0.20787,0.0015256,1.21e-05,0.62824,0.246
508,44.94,-0.25,1.9992,0.20788,0.0015257,1.21e-05,0.62625,0.28
509,44.41,-0.13,2.0032,0.2079,0.0015245,1.2e-05,0.63234,0.262
510,43.96,-0.14,2.0054,0.20791,0.0015255,1.2e-05,0.62511,0.279
511,44.02,-0.25,2.0057,0.20791,0.0015246,1.16e-05,0.62842,0.245
512,44,-0.25,2.0081,0.20792,0.0015228,1.18e-05,0.62544,0.245
513,43.94,-0.24,2.0079,0.20792,0.00152,1.19e-05,0.62043,0.25
514,43.61,-0.2,2.0103,0.20793,0.0015159,1.2e-05,0.61927,0.275
515,43.35,-0.3,2.0111,0.20794,0.0015127,1.2e-05,0.62248,0.297
516,43.21,-0.12,2.0098,0.20794,0.0015121,1.2e-05,0.61976,0.248
517,43.33,-0.21,2.0064,0.20794,0.0015139,1.18e-05,0.63286,0.291
518,43.85,-0.21,2.0077,0.20792,0.0015176,1.17e-05,0.63116,0.274
519,43.97,-0.2,2.0062,0.20792,0.0015203,1.17e-05,0.64153,0.255
520,44.14,-0.22,2.0059,0.20791,0.0015223,1.16e-05,0.63492,0.241
521,44.24,-0.24,2.0032,0.20791,0.0015228,1.16e-05,0.64113,0.293
522,43.89,-0.1,2.0024,0.20792,0.0015242,1.14e-05,0.6445,0.24
523,43.85,-0.06,2.0023,0.20792,0.0015265,1.15e-05,0.63375,0.239
524,44.34,-0.15,2.0009,0.2079,0.0015293,1.13e-05,0.62938,0.264
525,44.62,-0.11,2.0028,0.20789,0.0015295,1.1e-05,0.62287,0.2
526,44.27,-0.19,2.0021,0.2079,0.0015274,1.06e-05,0.62163,0.248
