Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
-153,-0.09,-0.21,3.1013,0.20938,0.0004284,1.2e-06,0.028725,-0.001
-152,-0.08,-0.15,3.0997,0.20939,0.000428,1.3e-06,0.026299,-0
-151,-0.08,-0.11,3.1015,0.20938,0.0004277,1.3e-06,0.024645,-0
-150,-0.09,-0.04,3.1025,0.20938,0.000428,1.5e-06,0.021879,-0
-149,-0.08,-0.11,3.1085,0.20939,0.0004277,1.5e-06,0.022413,-0
-148,-0.08,-0.18,3.1083,0.20937,0.0004271,1.4e-06,0.02341,0
-147,-0.08,-0.14,3.1147,0.20938,0.0004271,1.5e-06,0.01947,-0
-146,-0.07,-0.09,3.1171,0.20938,0.0004264,1.8e-06,0.020953,-0
-145,-0.07,-0.12,3.1122,0.20938,0.0004261,1.7e-06,0.0194,0
-144,-0.06,-0.1,3.1154,0.20939,0.0004251,1.8e-06,0.017151,0
-143,-0.05,-0.09,3.1164,0.20939,0.0004241,1.8e-06,0.019038,-0
-142,-0.03,-0.23,3.1189,0.2094,0.0004232,1.5e-06,0.018489,-0
-141,0.06,-0.26,3.1204,0.20939,0.0004227,1.2e-06,0.020966,0
-140,-0.23,-0.12,3.1195,0.20939,0.0004224,1.4e-06,0.027403,0
-139,0.02,-0.1,3.1138,0.20939,0.0004226,1.6e-06,0.031299,-0
-138,-0.05,-0.3,3.1127,0.20939,0.0004213,1.8e-06,0.031545,0
-137,0.31,-0.18,3.1098,0.20938,0.0004203,1.5e-06,0.027806,-0
-136,0.24,-0.12,3.1103,0.20938,0.0004204,1.4e-06,0.024188,-0
-135,0.03,-0.15,3.1141,0.20939,0.0004199,1.5e-06,0.016732,-0
-134,-0.16,-0.14,3.1139,0.20939,0.0004195,1.6e-06,0.017636,0
-133,-0.38,-0.25,3.1131,0.20939,0.0004191,1.4e-06,0.019539,0
-132,-0.29,-0.17,3.1111,0.20939,0.0004186,1.3e-06,0.019071,-0
-131,-0.33,-0.17,3.1123,0.20939,0.0004185,1.6e-06,0.012967,0
-130,-0.19,-0.12,3.1142,0.20939,0.0004175,1.6e-06,0.015145,-0
-129,0.17,-0.22,3.1188,0.20938,0.0004175,1.6e-06,0.017965,0.001
-128,-0.2,-0.22,3.1207,0.20939,0.0004174,1.5e-06,0.016901,0
-127,-0.43,-0.17,3.1213,0.2094,0.0004175,1.6e-06,0.017334,0
-126,-0.54,-0.15,3.1205,0.2094,0.0004174,1.6e-06,0.020244,0.001
-125,-0.43,-0.25,3.1166,0.2094,0.0004174,1.6e-06,0.023631,-0
-124,-0.56,-0.14,3.1149,0.2094,0.0004172,1.6e-06,0.018902,-0.001
-123,-0.1,-0.23,3.1149,0.20939,0.0004175,1.3e-06,0.019121,-0
-122,-0.08,-0.19,3.1091,0.20939,0.0004177,1.2e-06,0.019715,0
-121,-0.16,-0.17,3.1054,0.20939,0.0004184,1.4e-06,0.019753,0
-120,-0.07,-0.18,3.1035,0.20939,0.0004186,1.3e-06,0.022727,-0
-119,-0.11,-0.26,3.1004,0.20939,0.0004184,1.3e-06,0.024021,0
-118,-0.43,-0.19,3.1005,0.2094,0.000419,1.5e-06,0.023363,-0
-117,-0.75,-0.18,3.0967,0.2094,0.0004196,1.4e-06,0.021704,0
-116,-0.49,-0.21,3.0989,0.2094,0.0004196,1.4e-06,0.024303,-0
-115,-0.03,-0.13,3.0987,0.20939,0.0004194,1.5e-06,0.025345,0
-114,-0.27,-0.1,3.097,0.20939,0.0004205,1.4e-06,0.022334,-0
-113,-0.08,-0.21,3.0985,0.20939,0.0004205,1.7e-06,0.018996,0
-112,0.23,-0.18,3.1048,0.20938,0.0004204,1.6e-06,0.021619,-0
-111,-0.2,-0.21,3.1084,0.20939,0.0004201,1.5e-06,0.025128,0
-110,-0.29,-0.15,3.1112,0.20939,0.0004193,1.6e-06,0.025176,-0
-109,-0.33,-0.15,3.1139,0.20939,0.00042,1.5e-06,0.026749,0
-108,-0.25,-0.2,3.1089,0.20939,0.0004193,1.3e-06,0.019313,0
-107,-0.44,-0.18,3.1136,0.2094,0.0004195,1.8e-06,0.025839,-0
-106,-0.25,-0.2,3.1099,0.20939,0.000419,1.6e-06,0.028513,-0
-105,-0.36,-0.17,3.1081,0.20939,0.0004185,1.7e-06,0.019739,0.001
-104,0.38,-0.19,3.1054,0.20938,0.0004186,1.7e-06,0.024955,-0.001
-103,-0.29,-0.31,3.1013,0.20939,0.0004184,1.5e-06,0.030696,-0
-102,0.15,-0.13,3.0978,0.20938,0.0004188,1.6e-06,0.02944,0
-101,-0.53,-0.18,3.0937,0.2094,0.0004185,1.7e-06,0.028825,0
-100,-0.1,-0.12,3.094,0.20939,0.0004185,1.6e-06,0.026913,0
-99,-0.38,-0.2,3.0914,0.20939,0.0004182,1.2e-06,0.028438,0
-98,-0.58,-0.09,3.092,0.2094,0.0004184,1.2e-06,0.042122,0
-97,-0.58,-0.19,3.0912,0.2094,0.0004186,1.4e-06,0.046897,0
-96,-0.05,-0.2,3.0917,0.20939,0.0004185,1.5e-06,0.05112,-0
-95,-0.61,-0.15,3.097,0.2094,0.0004184,1.5e-06,0.050225,-0
-94,-0.14,-0.16,3.1074,0.20939,0.0004185,1.7e-06,0.050894,0
-93,-0.37,-0.08,3.1123,0.20939,0.0004185,2.1e-06,0.050696,-0.001
-92,-0.1,-0.14,3.1161,0.20939,0.0004185,2e-06,0.050167,0
-91,-0.16,-0.13,3.1164,0.20939,0.0004186,1.9e-06,0.048855,-0
-90,0.04,-0.18,3.1184,0.20939,0.0004196,1.8e-06,0.054474,-0
-89,0.21,-0.25,3.1233,0.20938,0.0004194,2.1e-06,0.056014,0
-88,-0.44,-0.12,3.1265,0.20939,0.0004196,2e-06,0.05939,-0
-87,-0.46,-0.2,3.1262,0.2094,0.0004194,1.9e-06,0.062552,0
-86,0.02,-0.18,3.1281,0.20939,0.0004192,1.6e-06,0.063027,0
-85,0.03,-0.17,3.1244,0.20939,0.0004184,1.4e-06,0.062389,-0
-84,-0.24,-0.12,3.1202,0.20939,0.0004185,1.3e-06,0.062398,-0
-83,-0.05,-0.08,3.1194,0.20939,0.0004182,1.6e-06,0.059054,-0
-82,0.3,-0.22,3.1184,0.20938,0.0004186,1.5e-06,0.058889,0.001
-81,0.38,-0.23,3.12,0.20938,0.0004196,1.4e-06,0.060283,-0
-80,0.02,-0.16,3.1109,0.20939,0.0004195,1.2e-06,0.057148,-0
-79,-0.24,-0.21,3.1032,0.20939,0.0004196,1e-06,0.058378,0
-78,0.51,-0.2,3.1035,0.20938,0.0004196,9e-07,0.058293,-0
-77,0.26,-0.27,3.1034,0.20938,0.0004195,8e-07,0.0577,-0
-76,0.05,-0.25,3.099,0.20939,0.0004203,5e-07,0.055297,0
-75,0.08,-0.18,3.1016,0.20939,0.0004205,4e-07,0.057206,0
-74,0.17,-0.2,3.1028,0.20938,0.0004198,5e-07,0.056721,-0
-73,-0.61,-0.18,3.1046,0.2094,0.0004203,6e-07,0.054319,0.001
-72,-0.58,-0.16,3.1042,0.2094,0.0004204,7e-07,0.056393,-0
-71,-0.06,-0.1,3.1022,0.20939,0.0004203,9e-07,0.05767,-0
-70,-0.56,-0.23,3.1071,0.2094,0.0004204,1.2e-06,0.058681,-0
-69,-0.37,-0.2,3.1111,0.20939,0.0004203,1.1e-06,0.059978,-0
-68,-0.28,-0.17,3.1109,0.20939,0.0004205,1.1e-06,0.06035,0
-67,-0.21,-0.17,3.1088,0.20939,0.0004201,1.1e-06,0.062312,-0
-66,-0.22,-0.09,3.1132,0.20939,0.0004202,1.2e-06,0.0649,0
-65,-0.07,-0.15,3.1143,0.20939,0.0004211,1.3e-06,0.06431,-0
-64,-0.09,-0.2,3.1113,0.20939,0.0004214,1.4e-06,0.059305,-0
-63,-0.31,-0.12,3.1046,0.20939,0.0004218,1.4e-06,0.058182,-0
-62,-0.06,-0.18,3.103,0.20939,0.0004212,1.1e-06,0.060772,-0
-61,0.3,-0.16,3.1073,0.20938,0.0004214,9e-07,0.064447,0
-60,-0.41,-0.19,3.1106,0.20939,0.0004214,1.3e-06,0.061803,-0
-59,-0.54,-0.19,3.1097,0.2094,0.0004214,1.5e-06,0.059041,0
-58,-0.15,-0.08,3.1069,0.20939,0.0004214,1.6e-06,0.060158,0
-57,0.4,-0.11,3.1077,0.20938,0.0004216,1.7e-06,0.061131,0
-56,-0.35,-0.22,3.1084,0.20939,0.0004213,2e-06,0.062716,-0.001
-55,-0.32,-0.14,3.105,0.20939,0.0004211,1.7e-06,0.057926,0
-54,-0.44,-0.07,3.1006,0.20939,0.0004206,1.5e-06,0.06092,-0
-53,-0.15,-0.15,3.1015,0.20939,0.0004215,1.7e-06,0.063406,-0
-52,0.29,-0.2,3.1052,0.20938,0.0004213,1.7e-06,0.065815,0
-51,-0.32,-0.18,3.0985,0.20939,0.0004213,1.6e-06,0.064259,0
-50,-0.6,-0.18,3.0931,0.2094,0.0004213,1.9e-06,0.062148,-0
-49,0.08,-0.18,3.0956,0.20939,0.0004212,1.7e-06,0.064278,-0.001
-48,-0.11,-0.16,3.0983,0.20939,0.0004212,1.5e-06,0.065759,-0.001
-47,-0.36,-0.17,3.098,0.20939,0.0004214,1.6e-06,0.064575,0
-46,-0.29,-0.17,3.0935,0.20939,0.0004215,1.4e-06,0.06273,-0.001
-45,-0.11,-0.13,3.0954,0.20939,0.0004214,1.4e-06,0.058515,0
-44,-0.17,-0.25,3.0984,0.20939,0.0004213,1.2e-06,0.058743,-0
-43,0.02,-0.16,3.1036,0.20939,0.0004213,9e-07,0.05446,-0
-42,-0.46,-0.19,3.1044,0.2094,0.0004212,1.1e-06,0.054668,-0
-41,-0.14,-0.15,3.1127,0.20939,0.0004214,1.3e-06,0.056707,0
-40,0.05,-0.22,3.1199,0.20939,0.0004215,1.2e-06,0.052642,0
-39,-0.25,-0.2,3.1181,0.20939,0.0004223,1.3e-06,0.052515,-0.001
-38,-0.31,-0.14,3.1141,0.20939,0.000422,1e-06,0.051632,-0
-37,0.09,-0.17,3.1131,0.20939,0.0004219,6e-07,0.054703,0
-36,0.65,-0.17,3.1161,0.20938,0.0004224,6e-07,0.056842,0
-35,-0.08,-0.14,3.1162,0.20939,0.0004223,7e-07,0.061293,0
-34,0.28,-0.19,3.1155,0.20938,0.0004223,9e-07,0.058106,-0
-33,0.12,-0.21,3.1117,0.20938,0.0004221,1.1e-06,0.056052,0
-32,0.19,-0.15,3.1108,0.20938,0.0004225,1.3e-06,0.060022,0
-31,-0.08,-0.24,3.1083,0.20939,0.0004232,1.3e-06,0.06149,-0
-30,0.51,-0.17,3.1051,0.20938,0.0004232,1.3e-06,0.062196,-0
-29,-0.17,-0.35,3.1087,0.20939,0.0004231,1.3e-06,0.060836,-0.001
-28,0.01,-0.24,3.1114,0.20939,0.0004232,9e-07,0.061403,-0
-27,0.26,-0.17,3.1129,0.20938,0.0004234,7e-07,0.062463,0.001
-26,-0.02,-0.13,3.1128,0.20939,0.0004235,9e-07,0.06307,-0
-25,-0.01,-0.13,3.1105,0.20939,0.0004235,1e-06,0.066469,0
-24,-0.1,-0.17,3.1088,0.20939,0.0004244,1.2e-06,0.063856,-0
-23,0.42,-0.19,3.112,0.20938,0.0004242,1.5e-06,0.062466,-0
-22,-0.06,-0.15,3.1096,0.20939,0.0004233,1.5e-06,0.065181,0
-21,0.28,-0.29,3.1059,0.20938,0.0004232,1.5e-06,0.064326,-0
-20,0.73,-0.14,3.1038,0.20937,0.0004233,1.7e-06,0.052092,0
-19,0.39,-0.13,3.1013,0.20938,0.0004231,1.8e-06,0.058856,-0
-18,0.41,-0.19,3.1009,0.20938,0.000424,1.6e-06,0.060197,0
-17,0.25,-0.15,3.0988,0.20938,0.000424,1.6e-06,0.054326,0
-16,0.87,-0.11,3.0997,0.20937,0.0004251,1.7e-06,0.051534,-0
-15,0.5,-0.17,3.104,0.20938,0.0004251,1.7e-06,0.058618,-0
-14,0.37,-0.16,3.1085,0.20938,0.0004253,1.6e-06,0.057278,0
-13,0.41,-0.23,3.1045,0.20938,0.0004252,1.6e-06,0.054387,0
-12,0.34,-0.29,3.1071,0.20938,0.0004251,1.3e-06,0.057319,0
-11,0.53,-0.2,3.1086,0.20938,0.000425,1.2e-06,0.060094,0
-10,0.18,-0.15,3.1111,0.20938,0.0004242,1e-06,0.060397,-0
-9,0.15,-0.22,3.1124,0.20938,0.0004241,1e-06,0.065486,-0
-8,0.5,-0.28,3.112,0.20938,0.0004238,7e-07,0.06776,-0
-7,0.54,-0.23,3.1172,0.20938,0.000423,6e-07,0.066186,0
-6,0.22,-0.27,3.1146,0.20938,0.0004233,8e-07,0.060936,-0
-5,-0,-0.15,3.1089,0.20939,0.0004231,9e-07,0.061875,-0
-4,-0.1,-0.17,3.1032,0.20939,0.0004231,8e-07,0.062447,0
-3,0.16,-0.1,3.1069,0.20938,0.0004229,6e-07,0.066727,-0
-2,0.18,-0.22,3.1024,0.20938,0.0004223,7e-07,0.065661,0
-1,0.09,-0.2,3.1003,0.20938,0.000423,8e-07,0.061896,-0
0,-0.14,-0.22,3.0981,0.20939,0.0004228,1e-06,0.05905,0
1,0.31,-0.11,3.0957,0.20938,0.000424,1.3e-06,0.059916,0
2,0.02,-0.13,3.0943,0.20939,0.0004255,1.5e-06,0.061493,0.001
3,0.35,-0.24,3.0888,0.20938,0.0004272,1.7e-06,0.056834,0.001
4,0.75,-0.18,3.0896,0.20937,0.0004293,1.8e-06,0.057173,0.001
5,0.79,-0.24,3.0939,0.20937,0.0004316,1.9e-06,0.063266,0.001
6,1.39,-0.22,3.0999,0.20936,0.0004337,1.9e-06,0.06444,0.001
7,1.62,-0.26,3.0964,0.20935,0.0004349,1.6e-06,0.063938,0.002
8,1.61,-0.18,3.0993,0.20935,0.0004367,1.7e-06,0.062922,0.001
9,1.79,-0.21,3.1022,0.20935,0.0004385,1.7e-06,0.06276,0
10,2.11,-0.25,3.1042,0.20934,0.0004404,1.4e-06,0.063248,0.001
11,2.38,-0.14,3.1051,0.20934,0.0004428,1.4e-06,0.066778,0.002
12,1.8,-0.26,3.1041,0.20935,0.000445,1.7e-06,0.068351,0.002
13,2.08,-0.15,3.111,0.20934,0.0004467,1.6e-06,0.066881,0.001
14,2.87,-0.19,3.112,0.20933,0.0004486,1.5e-06,0.066569,0.003
15,2.57,-0.09,3.1087,0.20933,0.0004504,1.5e-06,0.068872,0.002
16,2.32,-0.22,3.1114,0.20934,0.0004515,1.7e-06,0.069321,0.002
17,2.98,-0.17,3.1128,0.20933,0.0004535,1.9e-06,0.070505,0.002
18,2.61,-0.21,3.1103,0.20933,0.0004554,1.9e-06,0.071096,0.002
19,3.08,-0.21,3.1104,0.20932,0.0004577,1.7e-06,0.06783,0.002
20,3.05,-0.18,3.1078,0.20932,0.0004589,1.7e-06,0.066589,0.002
21,3.68,-0.18,3.1096,0.20931,0.0004601,1.6e-06,0.069895,0.002
22,3.31,-0.19,3.1131,0.20932,0.0004617,1.5e-06,0.067487,0.002
23,3.65,-0.15,3.1067,0.20931,0.0004637,1.8e-06,0.063979,0.001
24,3.13,-0.25,3.1024,0.20932,0.0004649,1.7e-06,0.064763,0.002
25,3.34,-0.18,3.1017,0.20932,0.0004664,1.6e-06,0.069877,0.002
26,3.11,-0.17,3.0969,0.20932,0.0004676,1.7e-06,0.068331,0.002
27,2.88,-0.24,3.0969,0.20933,0.0004684,1.6e-06,0.066154,0.002
28,2.89,-0.17,3.0943,0.20932,0.0004694,1.4e-06,0.067992,0.002
29,3.35,-0.18,3.0916,0.20932,0.0004699,1.2e-06,0.06981,0.002
30,3.41,-0.27,3.0928,0.20932,0.0004699,1.3e-06,0.07044,0.002
31,3.44,-0.22,3.0898,0.20931,0.0004702,1.2e-06,0.06625,0.001
32,3.23,-0.15,3.0881,0.20932,0.0004692,1.2e-06,0.068779,0.002
33,3.42,-0.08,3.0915,0.20932,0.0004683,1.4e-06,0.071047,0.001
34,2.86,-0.13,3.0946,0.20933,0.0004674,1.8e-06,0.06956,0.002
35,3.13,-0.24,3.0954,0.20932,0.0004662,1.7e-06,0.065136,0.001
36,2.82,-0.13,3.0969,0.20933,0.0004657,1.5e-06,0.069286,0.001
37,2.94,-0.21,3.0979,0.20932,0.0004648,1.3e-06,0.071757,0.001
38,2.3,-0.22,3.1056,0.20934,0.0004639,1.3e-06,0.061848,0
39,2.76,-0.3,3.1061,0.20933,0.0004626,1.6e-06,0.065179,-0
40,2.65,-0.22,3.1087,0.20933,0.0004619,1.8e-06,0.065324,0.001
41,2.56,-0.24,3.1083,0.20933,0.0004613,1.9e-06,0.061129,0.001
42,3.02,-0.22,3.1083,0.20932,0.000461,2e-06,0.062579,0.001
43,2.37,-0.23,3.1082,0.20934,0.0004598,1.8e-06,0.06503,0.001
44,2.79,-0.14,3.1079,0.20933,0.0004596,1.7e-06,0.068554,0.001
45,2.55,-0.18,3.1087,0.20933,0.0004604,1.9e-06,0.066486,0.001
46,2.96,-0.14,3.1097,0.20933,0.0004605,1.7e-06,0.06377,0
47,2.06,-0.09,3.111,0.20934,0.0004603,1.5e-06,0.066089,0.001
48,2.1,-0.05,3.1092,0.20934,0.0004609,1.6e-06,0.06674,0.001
49,2.45,-0.25,3.1089,0.20933,0.0004602,2e-06,0.064777,0.001
50,2.87,-0.15,3.1049,0.20933,0.0004611,1.9e-06,0.065833,0.001
51,2.47,-0.18,3.1071,0.20933,0.0004613,1.9e-06,0.0675,0.001
52,2.53,-0.21,3.1083,0.20933,0.0004614,1.9e-06,0.068893,0.001
53,2.97,-0.22,3.1086,0.20932,0.0004623,1.9e-06,0.070348,0.001
54,3.71,-0.06,3.114,0.20931,0.000463,1.7e-06,0.06666,0.001
55,3.36,-0.27,3.1184,0.20932,0.0004638,1.6e-06,0.066333,0.001
56,3.56,-0.14,3.1158,0.20931,0.0004652,1.6e-06,0.067922,0.001
57,3.16,-0.14,3.1174,0.20932,0.0004662,1.8e-06,0.070935,0.002
58,3.16,-0.26,3.1174,0.20932,0.0004672,1.8e-06,0.070735,0.002
59,3.29,-0.09,3.1183,0.20932,0.000468,1.5e-06,0.071511,0.001
60,3.37,-0.25,3.1225,0.20932,0.0004685,1.4e-06,0.068427,0.001
61,3.74,-0.11,3.1213,0.20931,0.0004689,1.5e-06,0.065658,0.002
62,3.09,-0.15,3.1189,0.20932,0.00047,1.6e-06,0.062351,0.002
63,3.49,-0.13,3.1164,0.20931,0.0004712,1.4e-06,0.061452,0.001
64,3.73,-0.16,3.1117,0.20931,0.0004716,1.5e-06,0.064727,0.002
65,3.47,-0.2,3.1091,0.20931,0.0004727,1.6e-06,0.067787,0.001
66,3.86,-0.19,3.1076,0.20931,0.0004731,1.8e-06,0.068647,0
67,4,-0.21,3.1024,0.2093,0.0004742,1.7e-06,0.070935,0.002
68,3.7,-0.22,3.0995,0.20931,0.0004747,1.7e-06,0.071984,0
69,3.62,-0.09,3.0999,0.20931,0.0004756,2.1e-06,0.070398,0.001
70,3.88,-0.16,3.0963,0.20931,0.0004757,2.3e-06,0.066882,0.002
71,3.45,-0.11,3.097,0.20931,0.0004766,2.2e-06,0.070673,0.001
72,3.05,-0.2,3.1004,0.20932,0.0004769,2.3e-06,0.071656,-0
73,3.48,-0.26,3.1019,0.20931,0.0004777,2.3e-06,0.069482,0.001
74,3.64,-0.14,3.0978,0.20931,0.0004776,2.4e-06,0.073203,0.002
75,3.83,-0.18,3.0944,0.20931,0.0004776,2.6e-06,0.07339,0.003
76,3.57,-0.13,3.0967,0.20931,0.0004775,2.5e-06,0.070965,0.002
77,3.31,-0.09,3.0976,0.20932,0.0004775,2.5e-06,0.068961,0.001
78,3.82,-0.16,3.1,0.20931,0.0004769,2.5e-06,0.069225,0.003
79,3.29,-0.12,3.0995,0.20932,0.0004756,2.2e-06,0.070745,0.002
80,3.51,-0.24,3.0957,0.20931,0.0004749,2.4e-06,0.067136,0.001
81,3.45,-0.13,3.0918,0.20931,0.0004742,2.5e-06,0.069321,0.002
82,2.58,-0.11,3.0863,0.20933,0.0004733,2.6e-06,0.065526,0.002
83,3.33,-0.17,3.0849,0.20932,0.0004725,2.4e-06,0.064395,0.001
84,2.82,-0.17,3.0878,0.20933,0.0004713,2.1e-06,0.066452,0.001
85,3.04,-0.2,3.092,0.20932,0.0004701,2.2e-06,0.064741,0
86,3.13,-0.19,3.0949,0.20932,0.0004695,2e-06,0.064609,0.001
87,2.83,-0.11,3.0947,0.20933,0.000469,1.8e-06,0.064029,0.001
88,2.81,-0.12,3.0925,0.20933,0.0004685,1.5e-06,0.062039,0.001
89,3.07,-0.21,3.0944,0.20932,0.0004679,1.3e-06,0.066322,0.001
90,2.81,-0.09,3.0971,0.20933,0.0004681,1.5e-06,0.07008,0.001
91,3.2,-0.2,3.0996,0.20932,0.0004681,1.4e-06,0.064777,0.001
92,2.78,-0.11,3.1008,0.20933,0.0004681,1.2e-06,0.057678,0.001
93,2.99,-0.18,3.0976,0.20932,0.000468,1e-06,0.055844,0.001
94,3.26,-0.07,3.0977,0.20932,0.000468,1.4e-06,0.058477,0.001
95,2.78,-0.1,3.0963,0.20933,0.000468,1.4e-06,0.065044,0
96,3.08,-0.12,3.0953,0.20932,0.0004671,1.4e-06,0.067587,0.001
97,3.43,-0.14,3.0948,0.20932,0.0004669,1.1e-06,0.069792,0
98,2.79,-0.23,3.096,0.20933,0.0004656,1.3e-06,0.070019,0.001
99,2.68,-0.18,3.0967,0.20933,0.0004649,1.6e-06,0.065392,0.001
100,2.07,-0.11,3.0991,0.20934,0.0004638,1.7e-06,0.068171,0.001
101,2.35,-0.24,3.1004,0.20934,0.0004632,2e-06,0.070868,0.002
102,2.76,-0.23,3.1062,0.20933,0.0004631,2.2e-06,0.068833,0.001
103,2.08,-0.11,3.1082,0.20934,0.000463,2.3e-06,0.068619,0.001
104,2.29,-0.06,3.1078,0.20934,0.0004622,2.1e-06,0.065357,0.001
105,2.46,-0.24,3.1052,0.20933,0.0004626,2.1e-06,0.064689,0.001
106,2.24,-0.18,3.1,0.20934,0.0004634,1.8e-06,0.063273,0.001
107,2.66,-0.17,3.0994,0.20933,0.0004632,1.7e-06,0.062665,0.001
108,2.7,-0.1,3.0947,0.20933,0.0004631,2e-06,0.063614,0.001
109,2.83,-0.2,3.0918,0.20933,0.0004634,2e-06,0.068964,0
110,2.64,-0.21,3.0866,0.20933,0.0004624,2.3e-06,0.067801,0.001
111,2.83,-0.26,3.0878,0.20933,0.0004626,2.3e-06,0.067075,0.001
112,3.06,-0.16,3.0827,0.20932,0.0004633,1.9e-06,0.06838,0.001
113,2.99,-0.12,3.0872,0.20932,0.0004631,1.9e-06,0.071627,0.001
114,2.68,-0.29,3.0889,0.20933,0.0004636,1.9e-06,0.073085,0.001
115,2.53,-0.26,3.0933,0.20933,0.0004643,1.8e-06,0.070552,0.001
116,2.71,-0.3,3.0964,0.20933,0.0004648,1.7e-06,0.063106,0.002
117,2.56,-0.21,3.0995,0.20933,0.0004651,1.6e-06,0.064143,0
118,3.15,-0.19,3.1044,0.20932,0.0004656,1.8e-06,0.06586,0.003
119,3.36,-0.24,3.1024,0.20932,0.0004659,2e-06,0.069938,0.003
120,3.21,-0.2,3.1025,0.20932,0.0004671,2e-06,0.071457,0.002
121,3.35,-0.2,3.0975,0.20932,0.000467,2e-06,0.066558,0.002
122,2.98,-0.16,3.0965,0.20932,0.0004671,2e-06,0.064644,0.002
123,2.71,-0.12,3.0949,0.20933,0.0004671,2.2e-06,0.064605,0.002
124,2.65,-0.13,3.0964,0.20933,0.0004672,1.8e-06,0.06497,0.002
125,2.62,-0.17,3.095,0.20933,0.000468,2e-06,0.067124,0.003
126,2.92,-0.09,3.0922,0.20932,0.0004681,2e-06,0.069647,0.003
127,2.93,-0.26,3.0908,0.20932,0.000468,1.6e-06,0.070589,0.002
128,2.92,-0.18,3.0919,0.20932,0.000468,1.8e-06,0.066681,0.002
129,3.16,-0.2,3.0928,0.20932,0.0004682,1.8e-06,0.066835,0.002
130,2.85,-0.22,3.0943,0.20933,0.0004683,1.5e-06,0.067665,0.002
131,3.15,-0.13,3.0943,0.20932,0.0004681,1.2e-06,0.063051,0.001
132,3.42,-0.18,3.0983,0.20932,0.0004679,1.2e-06,0.064669,0.001
133,3.03,-0.18,3.099,0.20932,0.0004673,1.6e-06,0.068625,0.002
134,2.49,-0.12,3.0972,0.20933,0.0004672,1.8e-06,0.065992,0.002
135,3.05,-0.16,3.0981,0.20932,0.0004672,1.5e-06,0.067202,0.002
136,3.06,-0.08,3.1049,0.20932,0.0004666,1.5e-06,0.068825,0.002
137,3.18,-0.19,3.1021,0.20932,0.0004662,1.8e-06,0.068091,0.001
138,2.4,-0.25,3.1036,0.20933,0.0004661,2e-06,0.064708,0.002
139,3.19,-0.14,3.1076,0.20932,0.0004661,1.9e-06,0.064577,0.002
140,2.33,-0.17,3.1108,0.20934,0.0004662,2e-06,0.064758,0.002
141,2.46,-0.13,3.1146,0.20933,0.0004664,2.1e-06,0.067188,0.001
142,3.05,-0.14,3.1137,0.20932,0.000467,2.3e-06,0.066672,0.002
143,3.08,-0.16,3.1082,0.20932,0.0004672,2.1e-06,0.063249,0.001
144,3.34,-0.1,3.1096,0.20932,0.0004672,2.2e-06,0.060224,0.001
145,2.41,-0.16,3.1115,0.20933,0.0004672,1.9e-06,0.061532,0.002
146,3.29,-0.19,3.1116,0.20932,0.0004679,1.9e-06,0.06736,0.002
147,3.3,-0.17,3.1164,0.20932,0.000469,2e-06,0.063852,0.001
148,3.45,-0.28,3.1159,0.20931,0.0004701,2.2e-06,0.06194,0.002
149,3.44,-0.23,3.1165,0.20931,0.0004715,1.7e-06,0.064277,0.001
150,3.17,-0.04,3.1118,0.20932,0.0004726,1.8e-06,0.069665,0.001
151,3.96,-0.03,3.1087,0.2093,0.0004734,1.9e-06,0.065153,0.002
152,4.11,-0.18,3.1105,0.2093,0.0004747,1.9e-06,0.060871,0.001
153,3.97,-0.21,3.1102,0.2093,0.0004757,2e-06,0.065168,0.002
154,3.9,-0.18,3.1082,0.2093,0.0004766,2.1e-06,0.065032,0.002
155,3.8,-0.17,3.1065,0.20931,0.0004766,2.5e-06,0.06759,0.002
156,3.54,-0.07,3.1011,0.20931,0.0004772,2.5e-06,0.068045,0.003
157,3.67,-0.15,3.0997,0.20931,0.0004782,2.7e-06,0.071019,0.002
158,3.86,-0.13,3.0958,0.2093,0.0004796,2.7e-06,0.071509,0.002
159,4.08,-0.31,3.0947,0.2093,0.0004799,2.9e-06,0.073715,0.003
160,3.54,-0.12,3.1009,0.20931,0.0004795,2.8e-06,0.071726,0.003
161,3.91,-0.13,3.1042,0.2093,0.0004806,2.7e-06,0.065549,0.003
162,3.67,-0.13,3.1034,0.20931,0.0004806,2.5e-06,0.066655,0.003
163,3.45,-0.14,3.1128,0.20931,0.0004818,2.5e-06,0.070836,0.002
164,3.99,-0.23,3.116,0.2093,0.0004831,2.8e-06,0.071139,0.003
165,4.15,-0.24,3.1125,0.2093,0.0004832,2.8e-06,0.072841,0.002
166,3.98,-0.2,3.1153,0.2093,0.0004833,2.6e-06,0.075654,0.003
167,4.2,-0.21,3.1157,0.2093,0.0004829,2.5e-06,0.074974,0.003
168,4.88,-0.15,3.1186,0.20929,0.0004824,2.6e-06,0.066474,0.003
169,3.83,-0.11,3.118,0.2093,0.0004818,2.6e-06,0.063252,0.003
170,4.11,-0.18,3.1128,0.2093,0.0004806,2.4e-06,0.065622,0.002
171,3.26,-0.21,3.1118,0.20932,0.0004802,2.4e-06,0.067581,0.003
