Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
1965,0.25,-0.34,3.1638,0.20939,0.0004617,8e-07,0.020909,0.001
1966,-0.1,-0.29,3.1624,0.2094,0.0004619,3e-07,0.023329,0.001
1967,0.07,-0.23,3.1644,0.2094,0.0004619,-1e-07,0.021348,-0
1968,-0.28,-0.09,3.1656,0.2094,0.000462,0,0.023373,0.001
1969,0.07,-0.23,3.1626,0.2094,0.0004617,3e-07,0.024413,-0
1970,0.06,-0.31,3.169,0.2094,0.0004618,4e-07,0.021991,0.001
1971,0.09,-0.17,3.17,0.2094,0.0004618,5e-07,0.019948,0.001
1972,0.49,-0.21,3.1695,0.20939,0.000462,3e-07,0.020813,0
1973,-0.1,-0.19,3.1708,0.2094,0.0004618,4e-07,0.021855,0.001
1974,0.1,-0.29,3.1714,0.2094,0.0004626,4e-07,0.020765,0
1975,0.47,-0.17,3.1681,0.20939,0.0004625,6e-07,0.019297,0.001
1976,0.03,-0.23,3.1722,0.2094,0.0004619,5e-07,0.017156,0.001
1977,0.37,-0.23,3.1736,0.20939,0.000462,2e-07,0.016084,0
1978,0.48,-0.2,3.1725,0.20939,0.0004623,4e-07,0.018062,0
1979,0.25,-0.15,3.1762,0.20939,0.0004618,4e-07,0.019405,-0
1980,0.05,-0.24,3.18,0.2094,0.0004618,7e-07,0.01873,-0
1981,-0.33,-0.27,3.1801,0.2094,0.0004613,8e-07,0.018078,0
1982,-0.09,-0.3,3.1802,0.2094,0.0004619,5e-07,0.015849,0.001
1983,-0.31,-0.24,3.1786,0.2094,0.0004619,1e-07,0.016228,0.001
1984,-0.19,-0.23,3.178,0.2094,0.0004618,-1e-07,0.020679,0
1985,-0.22,-0.12,3.1799,0.2094,0.0004614,-4e-07,0.023538,-0
1986,0.28,-0.24,3.1753,0.20939,0.0004606,-5e-07,0.015429,-0.001
1987,0.02,-0.16,3.1751,0.2094,0.0004602,-5e-07,0.01226,0
1988,0.39,-0.17,3.1743,0.20939,0.0004603,-7e-07,0.014736,0
1989,-0.36,-0.31,3.1747,0.20941,0.00046,-3e-07,0.017975,0
1990,-0.27,-0.21,3.1746,0.2094,0.0004607,-1e-07,0.02153,0
1991,-0.06,-0.23,3.1734,0.2094,0.0004602,-4e-07,0.018565,-0
1992,-0.21,-0.19,3.1699,0.2094,0.0004598,-5e-07,0.019836,0
1993,-0.24,-0.24,3.1687,0.2094,0.0004594,-1e-07,0.021593,0.001
1994,0.24,-0.21,3.1659,0.2094,0.0004587,-0,0.020479,0
1995,-0.07,-0.24,3.168,0.2094,0.0004592,1e-07,0.016443,0.001
1996,0.1,-0.2,3.1711,0.2094,0.00046,1e-07,0.015582,0.002
1997,0.1,-0.19,3.1712,0.2094,0.0004597,1e-07,0.015562,0.001
1998,-0.09,-0.21,3.1708,0.2094,0.0004598,-1e-07,0.018936,0
1999,0.31,-0.14,3.1678,0.20939,0.0004598,-2e-07,0.016223,0.001
2000,-0.5,-0.21,3.1641,0.20941,0.0004598,-3e-07,0.017487,0
2001,0.07,-0.32,3.1647,0.2094,0.0004598,-3e-07,0.021559,-0
2002,-0.15,-0.24,3.168,0.2094,0.0004601,-2e-07,0.025488,0
2003,-0.13,-0.22,3.1719,0.2094,0.0004609,-1e-07,0.022625,0
2004,0.04,-0.19,3.1761,0.2094,0.0004609,-3e-07,0.0218,0.001
2005,0.17,-0.26,3.1735,0.2094,0.0004598,-1e-07,0.022751,-0
2006,0.02,-0.16,3.1728,0.2094,0.0004597,1e-07,0.025256,-0
2007,-0.03,-0.16,3.1743,0.2094,0.0004599,-5e-07,0.026165,-0
2008,-0.12,-0.22,3.1777,0.2094,0.0004598,-8e-07,0.025476,0
2009,0.37,-0.15,3.1794,0.20939,0.0004599,-1e-06,0.021556,0.001
2010,0.53,-0.19,3.1763,0.20939,0.0004597,-9e-07,0.014355,0.001
2011,-0.19,-0.24,3.1763,0.2094,0.0004603,-7e-07,0.013319,0.001
2012,0.32,-0.25,3.1763,0.20939,0.0004602,-4e-07,0.018732,-0
2013,0.31,-0.26,3.1757,0.20939,0.0004598,-4e-07,0.017695,0
2014,0.04,-0.19,3.1737,0.2094,0.0004598,-5e-07,0.018842,0
2015,-0.37,-0.25,3.1719,0.20941,0.0004597,-4e-07,0.018194,0
2016,-0.09,-0.27,3.1736,0.2094,0.0004602,-1e-07,0.022537,-0
2017,0.14,-0.17,3.1734,0.2094,0.0004605,-0,0.024126,-0
2018,0.23,-0.17,3.1722,0.2094,0.0004602,3e-07,0.024913,0
2019,0.43,-0.29,3.1752,0.20939,0.0004603,6e-07,0.025281,-0
2020,0.31,-0.21,3.178,0.20939,0.0004599,8e-07,0.021538,-0
2021,0.32,-0.24,3.1765,0.20939,0.0004597,1e-06,0.019891,-0
2022,0,-0.22,3.1767,0.2094,0.0004604,9e-07,0.017372,0.001
2023,-0.05,-0.19,3.1701,0.2094,0.0004607,8e-07,0.017883,0
2024,0.17,-0.23,3.168,0.2094,0.0004608,3e-07,0.016452,0
2025,-0.07,-0.13,3.167,0.2094,0.00046,1e-07,0.018227,0.001
2026,0.17,-0.27,3.1686,0.2094,0.0004597,-1e-07,0.018987,0
2027,0,-0.13,3.1702,0.2094,0.0004599,-1e-07,0.017388,0
2028,0.21,-0.17,3.1705,0.2094,0.00046,-1e-07,0.016542,0
2029,0.06,-0.06,3.1668,0.2094,0.0004599,-1e-07,0.016237,0.001
2030,0.04,-0.11,3.1685,0.2094,0.0004599,2e-07,0.014631,0
2031,0.19,-0.18,3.172,0.2094,0.0004599,2e-07,0.014756,-0.001
2032,0.3,-0.32,3.1704,0.20939,0.0004603,3e-07,0.015325,0
2033,0.09,-0.13,3.1745,0.2094,0.0004599,4e-07,0.015872,0.001
2034,0.23,-0.12,3.1733,0.2094,0.0004597,2e-07,0.016779,0.001
2035,0.07,-0.2,3.1696,0.2094,0.0004592,3e-07,0.019277,0
2036,0.23,-0.24,3.1674,0.2094,0.0004595,1e-07,0.018663,-0
2037,0.37,-0.19,3.1652,0.20939,0.0004596,-0,0.016045,-0
2038,0.07,-0.2,3.1628,0.2094,0.0004588,0,0.018329,0
2039,-0.13,-0.15,3.1608,0.2094,0.0004589,1e-07,0.020119,0.001
2040,-0.05,-0.23,3.158,0.2094,0.0004585,2e-07,0.022248,-0
2041,-0.1,-0.17,3.1553,0.2094,0.0004589,2e-07,0.02353,0
2042,-0.21,-0.19,3.1585,0.2094,0.0004589,5e-07,0.024378,-0.001
2043,-0.12,-0.13,3.1615,0.2094,0.0004582,3e-07,0.019725,0
2044,0.52,-0.11,3.1656,0.20939,0.0004579,5e-07,0.015969,0.001
2045,0.32,-0.26,3.172,0.20939,0.0004584,5e-07,0.014992,0
2046,0.06,-0.2,3.1711,0.2094,0.0004582,1e-07,0.01188,-0
2047,0.07,-0.24,3.1738,0.2094,0.000459,-3e-07,0.009909,0.001
2048,0.03,-0.21,3.174,0.2094,0.000459,-5e-07,0.011711,0
2049,0.53,-0.15,3.1755,0.20939,0.000459,-4e-07,0.016279,0
2050,0.08,-0.25,3.1754,0.2094,0.0004589,-1e-07,0.015548,0
2051,0.13,-0.29,3.1747,0.2094,0.0004589,2e-07,0.016227,0
2052,-0.13,-0.26,3.1732,0.2094,0.0004589,-1e-07,0.018292,0.001
2053,0.11,-0.2,3.1711,0.2094,0.0004589,2e-07,0.01982,0
2054,-0.04,-0.2,3.1683,0.2094,0.0004597,4e-07,0.022034,-0
2055,0.11,-0.28,3.1669,0.2094,0.0004598,5e-07,0.022474,0
2056,-0.36,-0.22,3.1695,0.20941,0.0004597,5e-07,0.020665,-0
2057,0.74,-0.26,3.1652,0.20939,0.0004599,5e-07,0.022284,0
2058,0.21,-0.24,3.1677,0.2094,0.0004596,3e-07,0.021006,-0
2059,0.32,-0.22,3.1709,0.20939,0.0004599,4e-07,0.0192,-0
2060,0.49,-0.16,3.1745,0.20939,0.0004596,6e-07,0.016461,0
2061,-0.13,-0.24,3.1736,0.2094,0.000459,5e-07,0.017419,0
2062,-0.47,-0.22,3.171,0.20941,0.000459,5e-07,0.019575,0
2063,-0.25,-0.19,3.1696,0.2094,0.0004595,6e-07,0.013607,-0
2064,-0.42,-0.25,3.1686,0.20941,0.0004599,6e-07,0.008845,0
2065,-0.25,-0.25,3.1695,0.2094,0.0004599,7e-07,0.011641,0.001
2066,0.1,-0.08,3.1674,0.2094,0.00046,6e-07,0.016149,0
2067,-0.85,-0.26,3.1628,0.20942,0.000459,5e-07,0.019552,0
2068,-0.33,-0.23,3.1581,0.20941,0.0004591,1e-07,0.019801,-0.001
2069,-0.23,-0.21,3.1569,0.2094,0.000459,-2e-07,0.024692,0
2070,0.36,-0.19,3.158,0.20939,0.0004578,-1e-07,0.033402,-0
2071,0.16,-0.19,3.1643,0.2094,0.0004581,-2e-07,0.03353,0.001
2072,0.01,-0.21,3.1669,0.2094,0.0004582,-1e-07,0.034819,0
2073,0.06,-0.2,3.1665,0.2094,0.0004589,2e-07,0.036979,-0
2074,-0.41,-0.19,3.1676,0.20941,0.000459,6e-07,0.037221,0
2075,-0.07,-0.27,3.1676,0.2094,0.000459,7e-07,0.03809,0
2076,-0.24,-0.23,3.167,0.20941,0.0004582,4e-07,0.034572,0
2077,-0.14,-0.23,3.1705,0.2094,0.000458,-0,0.026712,-0
2078,0.48,-0.24,3.1736,0.20939,0.0004579,0,0.025448,-0
2079,-0.31,-0.17,3.1752,0.20941,0.0004579,1e-07,0.032576,0
2080,-0.11,-0.23,3.1722,0.2094,0.0004581,1e-07,0.040813,0.001
2081,0.24,-0.24,3.1653,0.2094,0.0004581,1e-07,0.041946,-0
2082,-0.3,-0.15,3.1638,0.20941,0.0004581,1e-07,0.043226,0.001
2083,-0.01,-0.16,3.1654,0.2094,0.0004581,-1e-07,0.043278,0
2084,0.54,-0.27,3.164,0.20939,0.0004586,-1e-07,0.041887,0
2085,-0.3,-0.17,3.1671,0.20941,0.0004583,-4e-07,0.043335,-0
2086,-0.08,-0.23,3.169,0.2094,0.0004584,-5e-07,0.044295,0.001
2087,-0.29,-0.25,3.1697,0.20941,0.0004588,-7e-07,0.046037,-0
2088,0.03,-0.25,3.1698,0.2094,0.0004584,-6e-07,0.044678,0
2089,-0.15,-0.14,3.1691,0.2094,0.0004589,0,0.03892,0
2090,-0.11,-0.16,3.1717,0.2094,0.0004589,0,0.041532,0
2091,0.14,-0.19,3.1764,0.2094,0.0004589,-1e-07,0.042839,-0
2092,0.45,-0.16,3.1786,0.20939,0.0004592,1e-07,0.040733,0
2093,0.41,-0.25,3.1757,0.20939,0.0004598,3e-07,0.036056,-0
2094,0.02,-0.24,3.1767,0.2094,0.0004589,7e-07,0.033308,0
2095,0.53,-0.21,3.1716,0.20939,0.0004597,8e-07,0.02599,-0.001
2096,0.36,-0.21,3.1706,0.20939,0.0004594,6e-07,0.023843,0
2097,0.11,-0.24,3.1746,0.2094,0.0004596,7e-07,0.024596,-0
2098,-0.19,-0.21,3.1758,0.2094,0.0004591,5e-07,0.028614,0
2099,0.46,-0.17,3.1756,0.20939,0.0004591,3e-07,0.030641,0
2100,0.23,-0.28,3.1773,0.2094,0.0004592,2e-07,0.030068,0
2101,0.57,-0.28,3.1804,0.20939,0.0004591,1e-07,0.031736,0.001
2102,-0.48,-0.21,3.1824,0.20941,0.000459,3e-07,0.037374,0
2103,-0.09,-0.16,3.1874,0.2094,0.0004592,1e-07,0.036179,0.001
2104,-0.36,-0.13,3.1905,0.20941,0.000459,4e-07,0.037617,0
2105,-0.76,-0.26,3.192,0.20941,0.0004589,6e-07,0.035229,0
2106,-0.35,-0.28,3.1927,0.20941,0.0004589,4e-07,0.035437,0.001
2107,-0.16,-0.2,3.1908,0.2094,0.0004588,5e-07,0.03607,-0
2108,-0.23,-0.3,3.1889,0.20941,0.000458,1e-07,0.035537,-0
2109,-0.49,-0.16,3.1882,0.20941,0.0004579,-0,0.035121,-0.001
2110,-0.33,-0.13,3.1856,0.20941,0.0004579,-1e-07,0.037471,-0
2111,0.13,-0.26,3.1805,0.2094,0.0004575,-1e-07,0.037176,-0
2112,0.04,-0.26,3.1808,0.2094,0.0004577,-2e-07,0.039359,-0
2113,0.39,-0.26,3.1839,0.20939,0.0004582,0,0.035732,-0
2114,-0.4,-0.2,3.1846,0.20941,0.0004578,-0,0.035584,0.001
2115,-0.48,-0.22,3.1862,0.20941,0.000458,0,0.036397,-0
2116,-0.16,-0.13,3.1831,0.2094,0.000458,-0,0.03426,0.001
2117,0.06,-0.14,3.1828,0.2094,0.0004579,0,0.034509,-0
2118,0.07,-0.18,3.1848,0.2094,0.0004575,1e-07,0.036146,-0.001
2119,-0.17,-0.17,3.1852,0.2094,0.0004574,-2e-07,0.03419,0
2120,-0.04,-0.22,3.1864,0.2094,0.0004579,-3e-07,0.029127,-0
2121,-0.13,-0.18,3.1864,0.2094,0.0004571,-5e-07,0.027987,0.001
2122,-0.43,-0.2,3.1848,0.20941,0.0004569,-6e-07,0.027268,-0
2123,-0.71,-0.22,3.1813,0.20941,0.0004573,-4e-07,0.029266,-0
2124,-0.56,-0.14,3.1782,0.20941,0.0004569,-7e-07,0.031147,0
2125,-0.13,-0.24,3.1755,0.2094,0.0004572,-7e-07,0.030154,-0
2126,0.22,-0.18,3.1792,0.2094,0.0004572,-4e-07,0.028147,-0
2127,-0.13,-0.23,3.1806,0.2094,0.0004571,-1e-07,0.027976,-0
2128,-0.36,-0.32,3.1775,0.20941,0.0004563,-2e-07,0.029144,-0
2129,-0.53,-0.17,3.1764,0.20941,0.000456,-4e-07,0.03044,0
2130,-0.21,-0.26,3.1742,0.20941,0.0004561,-3e-07,0.028381,-0
2131,-0.02,-0.23,3.1747,0.2094,0.000456,-2e-07,0.032425,0
2132,-0.2,-0.2,3.1713,0.20941,0.000456,-2e-07,0.034652,0
2133,-0.32,-0.21,3.1709,0.20941,0.0004561,-1e-07,0.032219,0.001
2134,0.01,-0.24,3.1718,0.2094,0.0004569,-2e-07,0.034598,-0
2135,-0.55,-0.15,3.1728,0.20941,0.000456,-1e-07,0.03651,0
2136,-0.47,-0.18,3.1714,0.20941,0.0004559,-2e-07,0.03659,-0
2137,-0.41,-0.22,3.171,0.20941,0.0004559,-3e-07,0.036752,-0
2138,0.12,-0.28,3.1715,0.2094,0.0004561,-3e-07,0.039881,-0
2139,0.04,-0.2,3.1708,0.2094,0.0004554,-2e-07,0.036532,-0
2140,-0.16,-0.26,3.1668,0.20941,0.0004552,-1e-07,0.030974,-0.001
2141,-0.22,-0.22,3.1634,0.20941,0.0004552,-1e-07,0.03238,0
